35.8730158730159,35.6211562115621,34.1756919374248,32.0693170234455,32.9277566539924,36.7099567099567,30.1724137931034,33.7516339869281,33.0071355759429,28.9559748427673
31.1913357400722,35.8718861209965,33.3333333333333,33.7979094076655,34.2389937106918,35.1111111111111,33.9753086419753,31.1779448621554,33.2775453277545,34.0848484848485
32.7380952380952,33.1958762886598,35.7537154989384,30.7305936073059,36.4247311827957,37.2198581560284,36.7692307692308,33.0933333333333,34.0864714086471,33.7062937062937
31.6795865633075,31.9568151147099,30.3647798742138,29.913258983891,35.5865272938444,31.6447368421053,32.9301075268817,31.421568627451,36.1246612466125,32.0531400966184
31.5220125786164,32.7513227513228,33.2822477650064,33.6745406824147,36.8464730290456,28.9052890528905,32.9349269588313,35.1767676767677,35.2380952380952,35.3392330383481
32.2916666666667,35.1490514905149,33.7614678899083,37.0124481327801,32.6958831341301,33.0677290836653,31.75,37.2111553784861,32.851711026616,34.0632603406326
34.3178621659634,31.3541666666667,34.4915254237288,34.235807860262,34.812030075188,33.1609195402299,36.5765765765766,30.6481481481482,37.6884422110553,33.6694677871148
34.4855967078189,35.3364632237872,32.3265306122449,32.2474747474747,34.3550446998723,34.5866666666667,35.0175438596491,41.0970464135021,37.5,36.3841807909605
35.6937799043062,34.8292682926829,33.6520584329349,32.7843137254902,33.0930930930931,30.5913978494624,37.1205007824726,44.2857142857143,40.8369408369408,40.1223241590214
35.114709851552,35.3846153846154,36.6397849462366,29.7695852534562,37.097288676236,32.3522012578616,34.5155993431855,33.4468085106383,38.8466947960619,45.6190476190476
