36.0963244613435,33.948717948718,32,30.3870162297129,34.1176470588235,32.2794959908362,34.5707070707071,31.1026615969582,30.8502024291498,31.25
31.1028500619579,36.4050056882821,31.9896640826873,29.5765472312704,37.8625954198473,35.5802469135802,35.5223880597015,34.2857142857143,30.089485458613,32.3611111111111
35.0326797385621,33.8403041825095,37.0233702337023,34.5173745173745,31.44,33.4351145038168,35.1006711409396,30.7070707070707,39.8063623789765,36.7871485943775
33.8242894056848,34.7985347985348,35.7276995305164,36.3179916317992,32.9569892473118,31.8936877076412,32.8995433789954,32.3447401774398,35.4802259887006,33.4986225895317
38.2879377431907,35.906432748538,31.0575635876841,30.5928853754941,35.9338061465721,30.5995203836931,34.9542483660131,35.3221288515406,35.9039548022599,33.9160839160839
35.1001177856301,33.7997256515775,33.2235939643347,36.5497076023392,35.8974358974359,37.5886524822695,35.1304347826087,36.8339768339768,33.9818417639429,35.7323232323232
37.7777777777778,34.9731182795699,31.2321660181582,36.2139917695473,32.70911360799,33.4105534105534,33.8868832731649,30.6312292358804,39.015873015873,35.9571619812584
34.3845089903181,31.2686567164179,32.320987654321,33.3333333333333,36.2406015037594,32.4347826086956,31.8840579710145,37.8512396694215,42.8015564202335,39.9479166666667
33.6039360393604,29.6598639455782,33.7704918032787,35.9934318555008,33.6652835408022,33.6828963795256,37.6974564926372,40.7627118644068,45.7471264367816,42.910447761194
32.1813725490196,37.7011494252874,33.7373737373737,33.8823529411765,28.4587813620072,34.7355473554736,38.8793103448276,43.1178707224335,40.8370702541106,44.0049751243781
