15.8808933002481,15.6330749354005,15.515587529976,16.2133333333333,16.5648854961832,16.2944162436548,16.514745308311,15.2882205513784,15.6951871657754,15.7756563245823
16.4066852367688,15.7142857142857,18.2005141388175,16.6951566951567,18.695652173913,20.78125,22.4806201550388,24.5135135135135,26.7716535433071,27.8030303030303
15.0455927051672,14.468085106383,19.8039215686275,22.7118644067797,29.3939393939394,40.3513513513514,50.1066666666667,56.6756032171582,60.3684210526316,66.4397905759162
15.1428571428571,15.8396946564886,21.8292682926829,35.7317073170732,52.1276595744681,69.6793002915452,83.6311239193084,88.5227272727273,101.063218390805,105.201149425287
14.2264150943396,14.2796610169492,25.3703703703704,54.1503267973856,82.6860841423948,99.7087378640777,105.99348534202,129.935275080906,132.94498381877,132.403846153846
14.6305418719212,14.6268656716418,29.1164658634538,72.7480916030534,112.091254752852,118.582089552239,151.507352941176,154.538745387454,149.040590405904,150.882352941176
13.2727272727273,14.3712574850299,31.747572815534,96.6071428571429,131.762114537445,166.04347826087,166.521739130435,168.991228070175,170.260869565217,173.157894736842
13.5833333333333,15.2272727272727,40.5681818181818,117.814207650273,146.881720430108,184.838709677419,187.326203208556,188.333333333333,187.783783783784,184.117647058824
12.1875,12.2330097087379,53.2089552238806,139.027777777778,199.858156028369,207.569444444444,212.571428571429,208.881118881119,203.333333333333,200.902777777778
12.6666666666667,12.2727272727273,69.1578947368421,171.428571428571,217.4,220.7,217.5,222.424242424242,218.1,225.959595959596
